title,company,location,description,salary_min,salary_max,created,category
Data Analyst,Innoventrics,"Noida, Ghaziabad","Data Analyst About the opportunity A fast-growing technology company operating in the enterprise SaaS and digital identity/transaction-security analytics sector. The team builds scalable analytics platforms that turn high-volume transaction and telemetry data into actionable product, risk, and operational insights. This is a hybrid role based in India, collaborating closely with product, engineering, and business stakeholders. Role & Responsibilities Author, optimize, and maintain complex SQL q…",420000.0,720000.0,2025-12-21T05:27:14Z,IT Jobs
Data Analyst,Keywords Studios,India,"We are on a mission to rid the world of bad customer service by “mobilizing” the way help is delivered. Today’s consumers want an always-available customer service experience that leaves them feeling valued and respected. Helpshift helps B2B brands deliver this modern customer service experience through a mobile-first approach that changes how conversations occur, moving the conversation away from slow, outdated email and desktop experience to an in-app chat experience that allows users to inte…",,,2025-09-30T18:39:43Z,IT Jobs
Data Analyst,Fusemachines,"Pune, Maharashtra","About Fusemachines Fusemachines is a 10 year old AI company, dedicated to delivering state-of-the-art AI products and solutions to a diverse range of industries. Founded by Sameer Maskey, Ph.D., an Adjunct Associate Professor at Columbia University, our company is on a steadfast mission to democratize AI and harness the power of global AI talent from underserved communities. With a robust presence in four countries and a dedicated team of over 400 full-time employees, we are committed to foster…",,,2025-11-11T20:13:53Z,IT Jobs
Data Analyst,Scout Incorporation,"Pune, Maharashtra","We are looking for Data Analysts . Salary : INR 5,00,000 / year Responsibility: Data Analysis & Insights: Derive actionable insights from various reports to support and accelerate business growth initiatives. Customer Data Analysis: Conduct detailed analysis of historical customer data to identify trends, patterns, and opportunities for enhancing customer experience and business performance. Cross-functional Collaboration: Collaborate closely with the Head of Growth Marketing and other relevant…",500000.0,500000.0,2025-12-25T03:08:52Z,IT Jobs
Data Analyst,Community Empowerment Lab,"Bakshi Ka Talab, Lucknow","Data Analyst Full-time | Mission-driven | High-impact – 2 Positions Do you believe that numbers can save lives, and want to turn data into real-world impact? About CEL Community Empowerment Lab (CEL) is a globally recognised institution working to transform maternal and newborn health by uniting science with compassion. Our research-to scale pipeline powers India’s efforts toward single-digit neonatal mortality by 2030. The Data Analytics & Decision Science Unit serves as the central nervous sy…",,,2025-12-13T08:22:50Z,Scientific & QA Jobs
Data Analyst,The Future University,"Chandigarh, India","About the Opportunity Join a dynamic leader in the education sector that leverages advanced data analytics to drive institutional excellence. Operating in a technology-driven environment, this high-growth organization empowers its teams with a comprehensive data strategy. As a critical part of the on-site team based in India, you will help transform data into actionable insights that support strategic decision-making. Role & Responsibilities Develop, optimize, and maintain complex SQL queries t…",600000.0,1000000.0,2025-12-11T03:05:50Z,IT Jobs
Data Analyst,Antarctica,India,"Antarctica is a Mumbai-based climate technology company with clients across the globe. We build software products that change people’s lives and make the world a better place. Our flagship product is the world’s most advanced observability ecosystem , that provides real-time insights into IT operations and enables organizations to optimize costs, reduce carbon emissions, and ensure regulatory compliance. It is a fundamental shift in how companies measure, act on, and lead their digital transfor…",,,2024-08-06T12:36:55Z,IT Jobs
Data Analyst,Talent Worx,India,"Position Name: Excel & SQL Expert Location: Bangalore Experience: 4-6 years Working Mode: Work from Office needs a bachelor’s degree and 2-4 years of exp. Key skills include proficiency with SQL for data management, advanced Excel (including VBA/Macros), strong analytical and problem-solving abilities. Bachelor's Degree: A minimum of 2-4 years of relevant experience is often required. Microsoft Excel: Advanced skills in Excel, including VBA and Macros. SQL: Proficiency in SQL is crucial for man…",,,2025-09-22T18:21:21Z,IT Jobs
Data Analyst,Acme Services Private Limited,India,"Job Description: Library Maintenance & Development: Maintain, improve, and extend existing Python data libraries, with a primary focus on Pandas for data manipulation and analysis. Product Development Support: Assist in the development of new data products and features by providing robust, reusable data processing components. Data Analysis & Debugging: Analyze and debug data-related issues within the libraries, ensuring accuracy and performance in data processing workflows. Team Support: Suppor…",1900000.0,2000000.0,2025-12-23T06:43:38Z,IT Jobs
Data Analyst,Acme Services Private Limited,"Yerwada, Pune","Job Description: 2 years of experience with SQL, including writing complex queries and joins. Hands-on experience with MS Excel (VLOOKUP, Pivot Tables, Data Validation, etc.). Working knowledge of Python for data analysis and automation is a plus. Working knowledge of Git for version control. Experience in complex joins and data transformations across multiple tables. Ability to generate and automate reports based on operational requirements. Knowledge of payment gateways, banking systems, or r…",1100000.0,1200000.0,2025-12-27T07:41:57Z,IT Jobs
Data analyst,Yubi Group,"Tondiarpet Fort St George, Chennai","Yubi, formerly known as CredAvenue, is re-defining global debt markets by freeing the flow of finance between borrowers, lenders, and investors. We are the world's possibility platform for the discovery, investment, fulfillment, and collection of any debt solution. At Yubi, opportunities are plenty and we equip you with tools to seize it. In March 2022, we became India's fastest fintech and most impactful startup to join the unicorn club with a Series B fundraising round of $137 million. In 202…",,,2025-12-16T06:12:29Z,Accounting & Finance Jobs
Data Analyst,M3USA,"Bangalore, Karnataka","Job Description Essential Duties and Responsibilities Including, but not limited to the following: Support the day-to-day data needs of internal clients by: Clarifying requests as needed Preparing the data Performing list matches using a mixture of in house developed tools and MS Excel Reporting upon the results Work directly with internal clients on the above",,,2025-12-18T20:22:50Z,Social work Jobs
Data Analyst,Sia,"Mumbai, Maharashtra","Job Description We are hiring a Power BI Developer to support our global internal teams (Finance, HR, Strategy, Corporate Functions) by delivering high-impact business intelligence dashboards, datasets, and analytics solutions. This role is critical for strengthening our internal reporting systems and driving data-backed decision-making across the organization. Key Responsibilities Design, maintain, and enhance internal Power BI dashboards and analytics for Corporate Finance and other functions…",,,2025-12-08T21:32:21Z,IT Jobs
Aws data engineer,JRD Systems,"Bangalore, Karnataka","Responsibilities: Design, develop, and maintain scalable data pipelines including complex algorithms Ensure data quality and integrity through robust validation processes Strong understanding of data integration and data modeling concepts Lead data integration projects and mentor junior engineers Collaborate with cross-functional teams to gather data requirements Collaborate with data scientists and analysts to optimize data flow and storage for advanced analytics Take ownership of the modules …",,,2025-12-24T10:15:57Z,IT Jobs
